plan_id,case_label,site_group,true_model_id,true_model_label,comparator_id,comparator_label,metric,label,units,true_value,comparator_value,true_minus_comparator,favors_true_sink
case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,16.00868767437333,15.62698517615289,0.3817024982204398,False
case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",brainstem_d2,Brainstem D2,Gy,17.32584014892578,15.67338508605957,1.6524550628662116,False
case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",parotid_r_mean,Parotid R mean,Gy,13.895940837474784,12.220892123983363,1.675048713491421,False
case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",outside_gtv_d2,Outside-GTV D2,Gy,23.654262199401845,23.478210296630856,0.1760519027709897,False
case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",blurred_vessel_sink_sigma10mm,"Bystander, blurred vessel sink (10 mm sigma)",oar_adjacent_outside_gtv_mean,OAR-adjacent outside-GTV mean,Gy,9.645467141683813,8.759634162076528,0.8858329796072848,False
case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",ptv_d95,PTV D95,Gy,16.405037879943848,15.402995586395264,1.002042293548584,True
case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",pvdr,PVDR,ratio,1.6194702472739952,1.662007432536068,-0.04253718526207284,False
case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,19.730558758772514,18.738834433701495,0.9917243250710186,False
case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,16.00868767437333,13.244842153226688,2.763845521146642,False
case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",brainstem_d2,Brainstem D2,Gy,17.32584014892578,15.991729545593264,1.3341106033325172,False
case01,Right sinonasal / maxillary bulky ellipsoid,sinonasal_midface,true_vessel_sink,"Bystander, anatomical vascular sink",peri_gtv_shell_sink_5_20mm,"Bystander, peri-GTV shell sink (5-20 mm)",parotid_r_mean,Parotid R mean,Gy,13.895940837474784,12.200810776334821,1.6951300611399631,False
