plan_id,case_label,mode,endpoint,label,units,n_repeats,mean,std,min,max,p2_5,p97_5,mean_ci_lower,mean_ci_upper
case06,Buccal mucosa / cheek infiltrative crescent,bystander_with_sink,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,20.6567097662299,1.3924078770825628,19.031254848509366,22.990889129139113,19.06003730372543,22.986306041802177,19.76623219088244,21.622467166490615
case06,Buccal mucosa / cheek infiltrative crescent,bystander_with_sink,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,17.18063458601911,1.399696883644883,15.557125501389766,19.86605314428548,15.599501604961567,19.74445917298068,16.340097722866215,18.131988661963586
case06,Buccal mucosa / cheek infiltrative crescent,physical_only,brainstem_d2,Brainstem D2,Gy,9,8.878722678290476,4.560513773628677,4.894219989776614,19.403456573486327,4.905049221038821,18.15002742767334,6.314667077912226,12.166032198905938
case06,Buccal mucosa / cheek infiltrative crescent,physical_only,cord_d2,Cord D2,Gy,9,7.813946911493935,4.011486767478,3.5838575553894043,17.23211860656738,3.592696195602417,15.869303565979,5.38859635180897,10.449282128307551
case06,Buccal mucosa / cheek infiltrative crescent,physical_only,parotid_r_mean,Parotid R mean,Gy,9,5.479971062026575,1.7125778362935797,3.5964731746249727,9.46439030146358,3.7180015647772584,8.955073942319311,4.448548925977898,6.716720641245343
case06,Buccal mucosa / cheek infiltrative crescent,physical_only,ptv_d95,PTV D95,Gy,9,3.5000000052981908,1.2351717652112914e-07,3.499999833106995,3.500000166893005,3.499999833106995,3.5000001621246337,3.499999925825331,3.50000008477105
case06,Buccal mucosa / cheek infiltrative crescent,physical_only,pvdr,PVDR,ratio,9,1.9507610861537645,0.3400803933594378,1.4973817185189906,2.4078841226953442,1.5065684290290395,2.4032248348430905,1.7298108068041516,2.16898905752026
case06,Buccal mucosa / cheek infiltrative crescent,physical_only,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,7.501198352537189,1.8665084141747808,5.476217123108285,10.692615682079646,5.478899883321954,10.683751351753553,6.346904163887643,8.821740776185814
case06,Buccal mucosa / cheek infiltrative crescent,physical_only,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,6.386546731461694,1.6613432365652878,4.68240949008849,9.616714440509893,4.6950722592690175,9.48768776507154,5.382811429603476,7.601117357614156
case07,Oral tongue / floor-of-mouth horseshoe,bystander_no_sink,brainstem_d2,Brainstem D2,Gy,9,22.231669336954756,4.214359648471056,17.278645629882813,31.230809860229495,17.51532098388672,30.335981857299807,19.779090296427412,25.374693922890557
case07,Oral tongue / floor-of-mouth horseshoe,bystander_no_sink,cord_d2,Cord D2,Gy,9,21.961117172241206,4.7375111506889125,17.615412292480467,32.56085067749023,17.664891799926757,31.654915649414058,19.21483189561632,25.334934722900382
case07,Oral tongue / floor-of-mouth horseshoe,bystander_no_sink,parotid_r_mean,Parotid R mean,Gy,9,17.123985750560138,1.9557091689851387,14.185086766637937,21.453150404342498,14.378722168700865,20.83392750711152,15.934363551782038,18.480623132433287
case07,Oral tongue / floor-of-mouth horseshoe,bystander_no_sink,ptv_d95,PTV D95,Gy,9,17.337459966871474,0.5607292282969912,16.530818939208984,18.391654396057127,16.57606746673584,18.313995246887206,16.97882760312822,17.73225555472904
case07,Oral tongue / floor-of-mouth horseshoe,bystander_no_sink,pvdr,PVDR,ratio,9,1.547053988042028,0.04820775197514082,1.468825014384343,1.6269544533744311,1.4761169884665015,1.623123731984518,1.5176373842494695,1.5770285070520642
case07,Oral tongue / floor-of-mouth horseshoe,bystander_no_sink,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,Gy,9,20.989997152756597,1.2313480756086896,19.40129817429257,23.535329204789782,19.520721123808478,23.314571484716776,20.255228852465624,21.855524568599577
case07,Oral tongue / floor-of-mouth horseshoe,bystander_no_sink,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,Gy,9,17.869447774969874,1.6037319373107064,16.188591990032066,21.06315567920979,16.30461098742254,20.900025281642158,16.95108099547904,18.979975716289246
