repeat_id,seed,history_scale,histories_base,histories_spot,repeat_root,plan_id,case_label,site_group,mode,mode_label,ptv_d95,pvdr,spill_shell_0_5_mean,spill_shell_5_15_mean,cord_d2,brainstem_d2,parotid_r_mean,gtv_d95,thyroid_mean,body_dmax,parotid_l_mean,spill_shell_15_30_mean,outside_gtv_d2,oar_adjacent_outside_gtv_mean,ptv_valley_outside_gtv_mean,peak_mean,valley_mean,peak_voxels,valley_voxels,risk_score,rank
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,physical_only,Physical-only,3.4999999284744265,2.018885403316287,7.028538118799889,6.171665276669491,9.135009956359857,13.13631084442139,4.3244747855446555,3.451156234741211,6.19604974302345,17.054658889770508,0.18336718001148916,4.046429447926768,10.891537857055662,3.7957327333657207,7.028538118799889,13.761380835424495,6.816325885966386,237,16899,1.1991341173577,3
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,bystander_no_sink,"Bystander, no vascular sink",16.878273582458498,1.3606580377137623,21.020926163820146,17.6357946947975,19.34757308959961,23.413922195434573,20.532188465619328,18.170376205444335,17.85008984084469,40.230979919433594,3.004434295495351,13.763618442613497,22.882357025146476,13.24592493576469,21.020926163820146,33.60531627477976,24.697841296880807,237,16899,3.9925681821378665,6
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case06,Buccal mucosa / cheek infiltrative crescent,cheek_superficial,bystander_with_sink,"Bystander, anatomical vascular sink",15.636871147155762,1.3846830837474462,20.425923194396102,17.189926070487374,19.291621322631837,23.207946014404296,19.858961413605044,17.079036712646484,17.798271641273615,40.230979919433594,2.711617548899217,13.40318097136514,22.76852569580078,12.62644468088447,20.425923194396102,33.60531206573615,24.269316539051083,237,16899,1.4106479759999275,4
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,physical_only,Physical-only,3.5,1.6811469063748647,7.924004577415464,7.330845431233654,11.708951759338378,12.103673133850098,6.4716035255278,3.846334230899811,7.683750396911574,26.559295654296875,4.134924442840345,6.442669942539598,14.834344100952153,6.724454263024474,7.924004577415464,14.253326380625367,8.478334835924885,512,16591,5.3233098616603804,6
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,bystander_no_sink,"Bystander, no vascular sink",17.68521919250488,1.5222909801584616,21.23433057918948,18.444321032362343,21.8525634765625,22.403948135375977,17.702900643782183,19.70662899017334,20.321406878184977,42.060081481933594,15.644406231003579,16.7561782441614,24.503366203308108,17.719102435993157,21.23433057918948,37.67400647699833,24.74822945681297,512,16591,-0.11556232748341322,3
seed11_hist1p0,11,1.0,12000,24000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist1p0,case07,Oral tongue / floor-of-mouth horseshoe,oral_tongue_floor_mouth,bystander_with_sink,"Bystander, anatomical vascular sink",16.01716537475586,1.5553931755317243,20.494750322990537,17.692979222526215,21.7976358795166,22.04843948364258,17.188518231324476,18.71008434295654,20.240331333857203,42.05498504638672,15.105289654779916,16.22821608327261,24.39822250366211,16.88368877490994,20.494750322990537,37.66526239365339,24.21591079745943,512,16591,0.09187265199479644,3
seed11_hist2p0,11,2.0,24000,48000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist2p0,case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,physical_only,Physical-only,3.4999999046325683,2.159679685962725,6.060654134305727,4.9525966319486745,3.698980989456176,4.873595237731934,0.3363536373834417,3.8169336318969727,6.745098676105771,22.72377586364746,5.613178603336064,3.270828015475724,15.252835464477519,3.6633947599164425,6.060654134305727,13.987190019516717,6.476511359730468,525,18031,-3.4967221324525966,2
seed11_hist2p0,11,2.0,24000,48000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist2p0,case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,bystander_no_sink,"Bystander, no vascular sink",16.657574939727784,1.691248193241791,19.478728780470476,15.961184346493534,14.397347373962402,22.669964904785157,3.8798510403344126,19.64476318359375,18.167948212047847,41.54228210449219,16.043915975936734,11.533023988049326,24.555176544189447,12.484111736389938,19.478728780470476,38.07684278215681,22.514047869680777,525,18031,-5.209904306078933,1
seed11_hist2p0,11,2.0,24000,48000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist2p0,case02,Left maxillary sinus crescent abutting orbit,sinonasal_midface,bystander_with_sink,"Bystander, anatomical vascular sink",15.858697080612183,1.713478057459469,19.176305677775783,15.725605436334867,14.331981315612792,22.497691040039065,3.7107211678919167,19.013963317871095,18.110186969532688,41.53075408935547,15.600760484945894,11.322251298705174,24.54198188781738,11.895147796750011,19.176305677775783,38.062317417689734,22.213484002312686,525,18031,-5.00164364332814,1
seed11_hist2p0,11,2.0,24000,48000,PROJECT_ROOT/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed11_hist2p0,case03,Base-of-tongue / oropharynx bilobed central mass,oropharynx_bot,physical_only,Physical-only,3.4999998807907104,1.9983412308622461,6.011795262872403,5.236963507150704,15.046515007019043,15.041935234069825,3.9367523082579026,4.024790191650391,6.0156595913618345,17.707223892211914,4.9034089709773205,3.8584558195496483,13.194907836914064,6.459024713294359,6.011795262872403,13.733624609842577,6.872512260539597,793,18035,5.766909628358894,6
