repeat_id,seed,history_scale,histories_base,histories_spot,repeat_root,case_id,case_label,component,ptv_d95_gy,gtv_d95_gy,peak_mean_gy,valley_mean_gy,pvdr,spill_shell_0_5_mean_gy,spill_shell_5_15_mean_gy,cord_d2_gy,brainstem_d2_gy,parotid_r_mean_gy,thyroid_mean_gy,body_dmax_gy
seed22_hist0p5,22,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist0p5,case04,Laryngo-hypopharyngeal elongated cylinder,combined_processed_scaled,3.4999999046325683,4.218739175796509,13.930989680811763,7.843021504347651,1.776227398215005,6.96110214413345,4.637836781788189,13.697360076904294,26.08214324951172,5.888622360518484,5.15686847458683,34.2907829284668
seed22_hist0p5,22,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist0p5,case05,Parapharyngeal / prestyloid deep-space bulky mass,combined_processed_scaled,3.5000001192092896,3.988188087940216,14.343168044213167,9.646179414330932,1.486927355187289,8.91004801897963,8.190576295998953,18.732029495239257,11.370667915344239,9.324554721755211,10.07605974076333,37.019874572753906
seed22_hist0p5,22,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist0p5,case06,Buccal mucosa / cheek infiltrative crescent,combined_processed_scaled,3.500000071525574,4.036127662658691,14.236317107446084,8.513157806260196,1.6722721969252505,7.8698190576208855,5.998015462304213,8.649199218749999,5.492936496734619,9.46439030146358,2.2928989011067724,29.337318420410156
seed22_hist0p5,22,0.5,6000,12000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist0p5,case07,Oral tongue / floor-of-mouth horseshoe,combined_processed_scaled,3.500000047683716,4.113873386383057,14.372135009616613,9.075962795227449,1.5835383345967582,8.169733844030606,6.314189808967127,8.052638549804685,14.270776901245117,7.456693467708549,7.838220085891039,29.444982528686523
seed22_hist1p0,22,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist1p0,case02,Left maxillary sinus crescent abutting orbit,combined_processed_scaled,3.5,3.985291910171509,13.48783070518857,7.640410941734428,1.7653279133866502,7.269001008230007,5.986681020701999,5.1177670478820785,5.824108314514164,0.1940097650042688,8.229429512570148,21.69599151611328
seed22_hist1p0,22,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist1p0,case03,Base-of-tongue / oropharynx bilobed central mass,combined_processed_scaled,3.5000001788139343,4.192362833023071,14.20241740372262,8.184422327515687,1.7352986973771727,7.597930983826825,6.696715112680374,19.604501800537108,17.140441360473634,3.703235135415588,7.6532637751877495,20.869369506835938
seed22_hist1p0,22,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist1p0,case04,Laryngo-hypopharyngeal elongated cylinder,combined_processed_scaled,3.5,4.642467927932739,13.753766439855099,7.529397781412657,1.8266754977148563,6.396299078299569,4.173925947980221,13.666044807434078,31.356265258789065,3.73863457935025,4.58115588271581,37.40629196166992
seed22_hist1p0,22,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist1p0,case05,Parapharyngeal / prestyloid deep-space bulky mass,combined_processed_scaled,3.500000071525574,3.7051353454589844,13.93892876757789,7.635003004316435,1.8256612027130232,6.879095658544324,6.20729688272576,16.28251152038574,12.51336566925049,6.462366187452066,7.812671799039693,25.270572662353516
seed22_hist1p0,22,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist1p0,case06,Buccal mucosa / cheek infiltrative crescent,combined_processed_scaled,3.4999999046325683,3.873603343963623,14.027381623344583,6.93774797367735,2.021892648243516,6.734129498290252,5.6792629031183255,6.308580722808838,5.867466259002686,6.232232782575819,2.472504240809579,27.743993759155273
seed22_hist1p0,22,1.0,12000,24000,/Users/kw/Documents/Playground/vhee_topas/runs/phase35_subset_repeat_uncertainty/repeat_runs/seed22_hist1p0,case07,Oral tongue / floor-of-mouth horseshoe,combined_processed_scaled,3.499999976158142,3.9443180918693543,13.978626810014248,7.691430306400142,1.8174287815339685,7.209481390325538,5.87835923156996,8.090182571411132,8.711823883056642,5.770231417935304,8.277639206717996,26.127368927001953
