sample_id,plan_id,metric,label,physical_value,no_sink_value,with_sink_value,delta
sample_009,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,30.2003554423663,29.674677279150956,-0.5256781632153427
sample_009,case09,cord_d2,Cord D2,11.807664413452148,39.26561447143555,39.19142715454102,-0.0741873168945304
sample_009,case09,brainstem_d2,Brainstem D2,9.051507835388184,40.12973815917969,39.988852996826175,-0.14088516235351278
sample_009,case09,parotid_r_mean,Parotid R mean,12.636478632146662,38.7430041650329,37.58243230183919,-1.1605718631937094
sample_009,case10,ptv_d95,PTV D95,3.5,30.020569801330566,26.090490341186523,-3.930079460144043
sample_009,case10,pvdr,PVDR,1.645898441108816,1.111372538610002,1.030438355512888,-0.08093418309711398
sample_009,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,34.363195856620834,33.64581502956176,-0.717380827059074
sample_009,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,30.39154670982777,30.030263212210127,-0.3612834976176451
sample_009,case10,cord_d2,Cord D2,12.623858299255371,42.10740112304688,41.954591522216795,-0.1528096008300821
sample_009,case10,brainstem_d2,Brainstem D2,12.214059333801272,42.366627349853516,42.080225524902346,-0.28640182495117017
sample_009,case10,parotid_r_mean,Parotid R mean,6.92926394216942,35.549267971154414,34.35377443486994,-1.1954935362844736
sample_010,case01,ptv_d95,PTV D95,3.5000001788139343,20.99679708480835,20.46183729171753,-0.5349597930908203
sample_010,case01,pvdr,PVDR,1.7942250613848219,1.2069834932957166,1.2164055983594717,0.00942210506375507
sample_010,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,24.47527054772861,24.166593145825054,-0.3086774019035552
sample_010,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,20.548260783217884,20.267564650004815,-0.28069613321306974
sample_010,case01,cord_d2,Cord D2,1.6935659074783322,14.076962089538574,13.934147224426269,-0.1428148651123049
sample_010,case01,brainstem_d2,Brainstem D2,4.724041156768799,21.80379623413086,21.62670585632324,-0.1770903778076196
sample_010,case01,parotid_r_mean,Parotid R mean,4.527316856745518,18.33738875918918,17.882148323637068,-0.45524043555211335
sample_010,case02,ptv_d95,PTV D95,3.5,20.867703914642334,19.9125394821167,-0.9551644325256348
sample_010,case02,pvdr,PVDR,1.7966069888665888,1.1904991373840372,1.2030756956855533,0.01257655830151605
sample_010,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,25.029774715632104,24.728413873899406,-0.3013608417326985
sample_010,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,21.712766623213938,21.451760172015117,-0.2610064511988206
sample_010,case02,cord_d2,Cord D2,4.304217872619628,20.1713980102539,20.06753875732421,-0.10385925292968778
sample_010,case02,brainstem_d2,Brainstem D2,7.62433998107911,26.353580856323244,26.19825393676758,-0.1553269195556659
sample_010,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,4.195597023434109,3.986797406456687,-0.208799616977422
sample_010,case03,ptv_d95,PTV D95,3.5000001192092896,20.741604328155518,19.262383937835693,-1.4792203903198242
sample_010,case03,pvdr,PVDR,1.6557359939167076,1.167757594882258,1.0739057176494096,-0.09385187723284849
sample_010,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,25.31597865260083,24.52386913367699,-0.7921095189238407
sample_010,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,21.555535719375406,21.133915567038194,-0.42162015233721206
sample_010,case03,cord_d2,Cord D2,18.599873275756835,34.89487442016601,34.79097793579101,-0.10389648437499943
sample_010,case03,brainstem_d2,Brainstem D2,18.5877791595459,35.03027084350586,34.88666961669922,-0.14360122680663778
sample_010,case03,parotid_r_mean,Parotid R mean,4.715152071943186,21.134991125626996,20.30446509736957,-0.8305260282574274
sample_010,case04,ptv_d95,PTV D95,3.4999999046325683,20.218268394470215,15.628931427001953,-4.589336967468261
sample_010,case04,pvdr,PVDR,1.9199070266211269,1.2199759626237985,1.3452021725473753,0.1252262099235768
sample_010,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,23.444287129649073,21.795231997258874,-1.649055132390199
sample_010,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,17.630204258659973,17.031237701398467,-0.5989665572615053
sample_010,case04,cord_d2,Cord D2,12.86361804962158,30.36621994018554,30.21619926452636,-0.15002067565918153
sample_010,case04,brainstem_d2,Brainstem D2,26.443986892700195,37.359512634277344,37.256563873291014,-0.10294876098632955
sample_010,case04,parotid_r_mean,Parotid R mean,3.353234562127277,16.89501218217792,16.13853718343407,-0.7564749987438475
sample_010,case05,ptv_d95,PTV D95,3.4999999046325683,20.571483993530272,19.417283821105958,-1.1542001724243143
sample_010,case05,pvdr,PVDR,2.0117584786890403,1.2221575016295714,1.128985482273718,-0.0931720193558534
sample_010,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,23.98848261640142,23.320927051550107,-0.6675555648513125
sample_010,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,20.277110611131867,19.877197530713698,-0.39991308041816964
sample_010,case05,cord_d2,Cord D2,17.382209701538084,32.574498138427735,32.47139801025391,-0.10310012817382841
sample_010,case05,brainstem_d2,Brainstem D2,10.529837722778321,30.14598762512207,30.03872932434082,-0.10725830078125043
sample_010,case05,parotid_r_mean,Parotid R mean,7.717367107699616,25.509405825836488,24.7117627943405,-0.797643031495987
sample_010,case06,ptv_d95,PTV D95,3.499999833106995,20.155493354797365,19.295045852661133,-0.8604475021362319
sample_010,case06,pvdr,PVDR,1.7061907148943334,1.155257907729803,1.173777143032566,0.018519235302763004
sample_010,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,25.16203142227195,24.574727642445097,-0.5873037798268541
sample_010,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,22.331446391397943,21.849971702601614,-0.4814746887963288
sample_010,case06,cord_d2,Cord D2,5.403743743896482,21.819961776733397,21.67554489135742,-0.1444168853759784
sample_010,case06,brainstem_d2,Brainstem D2,6.732566375732423,23.262191696166994,22.864905700683593,-0.3972859954834007
sample_010,case06,parotid_r_mean,Parotid R mean,5.246605821811792,22.798795796403983,22.07316223491322,-0.7256335614907634
sample_010,case07,ptv_d95,PTV D95,3.5000000953674317,20.607211303710937,19.10137023925781,-1.5058410644531257
sample_010,case07,pvdr,PVDR,2.1613267665900513,1.236494328377791,1.2632922808964013,0.02679795251861039
sample_010,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,24.185360469820946,23.426818255378777,-0.7585422144421692
sample_010,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,21.49914949392071,20.717515523083417,-0.7816339708372944
sample_010,case07,cord_d2,Cord D2,9.003155403137207,25.326952514648436,25.214166564941408,-0.11278594970702827
sample_010,case07,brainstem_d2,Brainstem D2,8.335540504455567,25.027536773681643,24.80470977783203,-0.22282699584961208
sample_010,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,18.801390663301103,18.202937089553988,-0.5984535737471148
sample_010,case08,ptv_d95,PTV D95,3.500000047683716,21.03927698135376,19.92710599899292,-1.112170982360837
sample_010,case08,pvdr,PVDR,1.6140858790872068,1.1734371024015615,1.077543168892497,-0.0958939335090645
sample_010,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,25.032798769210505,24.318063787980513,-0.7147349812299915
sample_010,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,21.667442179221204,21.122435296241324,-0.5450068829798802
sample_010,case08,cord_d2,Cord D2,12.02076622009277,30.74943572998047,30.56192527770996,-0.18751045227050867
sample_010,case08,brainstem_d2,Brainstem D2,10.299411087036132,29.38940460205078,29.120650634765628,-0.26875396728515355
sample_010,case08,parotid_r_mean,Parotid R mean,9.591219079374063,27.726702179571596,26.920690054845327,-0.8060121247262693
sample_010,case09,ptv_d95,PTV D95,3.5000001430511474,20.96948699951172,20.37840881347656,-0.5910781860351584
sample_010,case09,pvdr,PVDR,1.8639824157560045,1.1891298987379773,1.125232098119178,-0.06389780061879935
sample_010,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,24.762605882498338,24.511541856661616,-0.2510640258367225
sample_010,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,22.302213655120582,22.006712194690117,-0.2955014604304651
sample_010,case09,cord_d2,Cord D2,11.807664413452148,28.303681640624998,28.198161849975588,-0.10551979064941008
sample_010,case09,brainstem_d2,Brainstem D2,9.051507835388184,28.9787491607666,28.83347801208496,-0.14527114868164048
sample_010,case09,parotid_r_mean,Parotid R mean,12.636478632146662,29.26690147091644,28.51338900171145,-0.7535124692049919
sample_010,case10,ptv_d95,PTV D95,3.5,21.081037521362305,19.725621223449707,-1.3554162979125977
sample_010,case10,pvdr,PVDR,1.645898441108816,1.1537294416753876,1.0940180813622404,-0.059711360313147166
sample_010,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,25.480615950957777,25.054030236955136,-0.4265857140026412
sample_010,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,22.704924137350528,22.489555610724842,-0.21536852662568506
sample_010,case10,cord_d2,Cord D2,12.623858299255371,31.223543395996092,31.09657844543457,-0.12696495056152202
sample_010,case10,brainstem_d2,Brainstem D2,12.214059333801272,31.48963722229004,31.277736434936525,-0.21190078735351392
sample_010,case10,parotid_r_mean,Parotid R mean,6.92926394216942,25.343217163856583,24.550428016739662,-0.7927891471169204
sample_011,case01,ptv_d95,PTV D95,3.5000001788139343,18.091675758361816,17.541383266448975,-0.5502924919128418
sample_011,case01,pvdr,PVDR,1.7942250613848219,1.2552757269573367,1.267463933031317,0.012188206073980412
sample_011,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,20.972567362293912,20.64191089246584,-0.33065646982807095
sample_011,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,17.402332453064023,17.095787260908878,-0.306545192155145
sample_011,case01,cord_d2,Cord D2,1.6935659074783322,12.115370750427246,11.95611557006836,-0.15925518035888686
sample_011,case01,brainstem_d2,Brainstem D2,4.724041156768799,18.825297470092774,18.58400817871094,-0.24128929138183608
sample_011,case01,parotid_r_mean,Parotid R mean,4.527316856745518,15.286250821508542,14.763000721401639,-0.5232501001069032
sample_011,case02,ptv_d95,PTV D95,3.5,17.974594402313233,16.966063213348388,-1.0085311889648452
sample_011,case02,pvdr,PVDR,1.7966069888665888,1.2341720321715968,1.24967993133197,0.015507899160373206
sample_011,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,21.49254467427539,21.177333755493166,-0.31521091878222407
sample_011,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,18.33792724769018,18.062170929903143,-0.27575631778703524
sample_011,case02,cord_d2,Cord D2,4.304217872619628,16.888300476074214,16.779953079223628,-0.10834739685058636
sample_011,case02,brainstem_d2,Brainstem D2,7.62433998107911,23.016575469970707,22.737634887695314,-0.27894058227539276
sample_011,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,3.871895676911479,3.6240999462628607,-0.24779573064861848
sample_011,case03,ptv_d95,PTV D95,3.5000001192092896,17.90826988220215,16.35720682144165,-1.551063060760498
sample_011,case03,pvdr,PVDR,1.6557359939167076,1.2110015546164956,1.1198677033164948,-0.09113385130000085
sample_011,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,21.672479613006164,20.895318492686037,-0.7771611203201267
sample_011,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,18.210688087663883,17.790284968296472,-0.4204031193674105
sample_011,case03,cord_d2,Cord D2,18.599873275756835,31.057794036865236,30.94909713745117,-0.1086968994140669
sample_011,case03,brainstem_d2,Brainstem D2,18.5877791595459,31.335582504272463,31.201175384521484,-0.1344071197509784
sample_011,case03,parotid_r_mean,Parotid R mean,4.715152071943186,17.98899410324867,17.13137978447808,-0.8576143187705902
sample_011,case04,ptv_d95,PTV D95,3.4999999046325683,17.22524223327637,12.354817295074463,-4.870424938201905
sample_011,case04,pvdr,PVDR,1.9199070266211269,1.2538976946564415,1.4079452968193764,0.1540476021629349
sample_011,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,19.963200528661314,18.209734292466397,-1.7534662361949174
sample_011,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,14.939332052939232,14.290759544863716,-0.6485725080755156
sample_011,case04,cord_d2,Cord D2,12.86361804962158,26.871581573486324,26.71589706420898,-0.1556845092773429
sample_011,case04,brainstem_d2,Brainstem D2,26.443986892700195,33.957333984375,33.86181304931641,-0.0955209350585875
sample_011,case04,parotid_r_mean,Parotid R mean,3.353234562127277,14.242963463369042,13.415148265915688,-0.8278151974533543
sample_011,case05,ptv_d95,PTV D95,3.4999999046325683,17.759846687316895,16.521144294738768,-1.2387023925781264
sample_011,case05,pvdr,PVDR,2.0117584786890403,1.2645770946100627,1.1736547786949982,-0.0909223159150645
sample_011,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,20.544111873219357,19.85797616654852,-0.6861357066708358
sample_011,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,17.187411933244714,16.768367551285543,-0.4190443819591714
sample_011,case05,cord_d2,Cord D2,17.382209701538084,28.976496353149415,28.831647567749023,-0.14484878540039148
sample_011,case05,brainstem_d2,Brainstem D2,10.529837722778321,26.475313873291014,26.328274154663085,-0.14703971862792997
sample_011,case05,parotid_r_mean,Parotid R mean,7.717367107699616,22.0540205252291,21.28503191976836,-0.7689886054607378
sample_011,case06,ptv_d95,PTV D95,3.499999833106995,17.438199615478517,16.4205171585083,-1.017682456970217
sample_011,case06,pvdr,PVDR,1.7061907148943334,1.1816103767619766,1.2034945343572983,0.021884157595321696
sample_011,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,21.436422070315555,20.839555778517294,-0.5968662917982606
sample_011,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,18.748832120651038,18.248877074067174,-0.4999550465838638
sample_011,case06,cord_d2,Cord D2,5.403743743896482,18.26238327026367,18.09967536926269,-0.16270790100097798
sample_011,case06,brainstem_d2,Brainstem D2,6.732566375732423,19.486930313110353,19.086981811523437,-0.3999485015869162
sample_011,case06,parotid_r_mean,Parotid R mean,5.246605821811792,19.963884731254193,19.220446012477684,-0.7434387187765097
sample_011,case07,ptv_d95,PTV D95,3.5000000953674317,17.81604118347168,16.168547248840333,-1.6474939346313455
sample_011,case07,pvdr,PVDR,2.1613267665900513,1.2856286090872406,1.319073519891329,0.0334449108040884
sample_011,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,20.697533678403325,19.90071308172225,-0.7968205966810729
sample_011,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,18.102802046907126,17.265520493020283,-0.837281553886843
sample_011,case07,cord_d2,Cord D2,9.003155403137207,21.3972395324707,21.211159057617188,-0.18608047485351165
sample_011,case07,brainstem_d2,Brainstem D2,8.335540504455567,20.992836685180663,20.757286682128907,-0.2355500030517561
sample_011,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,15.949065077425253,15.30389952804103,-0.6451655493842221
sample_011,case08,ptv_d95,PTV D95,3.500000047683716,18.10627269744873,16.974452590942384,-1.1318201065063462
sample_011,case08,pvdr,PVDR,1.6140858790872068,1.2050587806022859,1.1109839870344818,-0.09407479356780413
sample_011,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,21.433610539533017,20.704041284170707,-0.7295692553623105
sample_011,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,18.208742681583704,17.632406717403764,-0.5763359641799397
sample_011,case08,cord_d2,Cord D2,12.02076622009277,27.18196334838867,27.03392189025879,-0.14804145812988168
sample_011,case08,brainstem_d2,Brainstem D2,10.299411087036132,25.315532989501953,25.00222846984864,-0.31330451965331463
sample_011,case08,parotid_r_mean,Parotid R mean,9.591219079374063,24.18026834738375,23.405121527777776,-0.7751468196059719
sample_011,case09,ptv_d95,PTV D95,3.5000001430511474,18.1218017578125,17.59952278137207,-0.522278976440429
sample_011,case09,pvdr,PVDR,1.8639824157560045,1.2120226832991434,1.1474666587283147,-0.06455602457082876
sample_011,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,21.155640462520786,20.902610258802348,-0.25303020371843843
sample_011,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,18.804418729227713,18.494464792167516,-0.3099539370601967
sample_011,case09,cord_d2,Cord D2,11.807664413452148,24.709769821166994,24.647050857543945,-0.0627189636230483
sample_011,case09,brainstem_d2,Brainstem D2,9.051507835388184,25.492266235351565,25.269732513427734,-0.22253372192383125
sample_011,case09,parotid_r_mean,Parotid R mean,12.636478632146662,25.667088148328993,24.940599383729875,-0.726488764599118
sample_011,case10,ptv_d95,PTV D95,3.5,18.305368423461914,17.065051078796387,-1.2403173446655273
sample_011,case10,pvdr,PVDR,1.645898441108816,1.1763951821328134,1.1161360798706617,-0.0602591022621517
sample_011,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,21.91449895414655,21.487873802305955,-0.426625151840593
sample_011,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,19.145827535952762,18.926329204990644,-0.2194983309621179
sample_011,case10,cord_d2,Cord D2,12.623858299255371,27.751840209960935,27.64094352722168,-0.11089668273925568
sample_011,case10,brainstem_d2,Brainstem D2,12.214059333801272,27.902284393310552,27.561606216430665,-0.3406781768798872
sample_011,case10,parotid_r_mean,Parotid R mean,6.92926394216942,22.161607769282178,21.396668043040265,-0.7649397262419129
sample_012,case01,ptv_d95,PTV D95,3.5000001788139343,22.4741849899292,21.83083152770996,-0.6433534622192383
sample_012,case01,pvdr,PVDR,1.7942250613848219,1.299755015260817,1.3116109060408074,0.011855890779990386
sample_012,case01,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.1248379276762455,25.839008663011633,25.436693556834726,-0.402315106176907
sample_012,case01,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.551478219009564,21.319645662577557,20.95122572532283,-0.3684199372547283
sample_012,case01,cord_d2,Cord D2,1.6935659074783322,15.01441005706787,14.879487380981445,-0.1349226760864255
sample_012,case01,brainstem_d2,Brainstem D2,4.724041156768799,23.298914260864258,23.06317497253418,-0.23573928833007685
sample_012,case01,parotid_r_mean,Parotid R mean,4.527316856745518,18.945295096888685,18.398956013689137,-0.5463390831995483
sample_012,case02,ptv_d95,PTV D95,3.5,22.36235418319702,21.16940841674805,-1.1929457664489718
sample_012,case02,pvdr,PVDR,1.7966069888665888,1.2892631371664318,1.305923086716412,0.01665994954998018
sample_012,case02,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.571629834635082,26.459694501134745,26.06437378236335,-0.3953207187713943
sample_012,case02,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.350267394972314,22.442604222646025,22.110802625102632,-0.331801597543393
sample_012,case02,cord_d2,Cord D2,4.304217872619628,20.964521789550773,20.870449447631827,-0.09407234191894531
sample_012,case02,brainstem_d2,Brainstem D2,7.62433998107911,29.367458038330078,29.172650527954104,-0.19480751037597344
sample_012,case02,parotid_r_mean,Parotid R mean,0.21397229129015796,4.664593153048044,4.432052840367712,-0.2325403126803316
sample_012,case03,ptv_d95,PTV D95,3.5000001192092896,22.504289627075195,20.039846897125244,-2.464442729949951
sample_012,case03,pvdr,PVDR,1.6557359939167076,1.257411650220353,1.1237533833290168,-0.1336582668913362
sample_012,case03,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.893605106264787,26.73970719332484,25.73660687897093,-1.0031003143539081
sample_012,case03,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.3122657820646655,22.281025057995738,21.76488067303064,-0.5161443849650986
sample_012,case03,cord_d2,Cord D2,18.599873275756835,38.62479949951172,38.495797119140626,-0.1290023803710909
sample_012,case03,brainstem_d2,Brainstem D2,18.5877791595459,39.06048034667969,38.82238143920899,-0.23809890747070028
sample_012,case03,parotid_r_mean,Parotid R mean,4.715152071943186,22.79778228143249,21.769709086177325,-1.028073195255164
sample_012,case04,ptv_d95,PTV D95,3.4999999046325683,21.632738494873045,14.64513339996338,-6.987605094909666
sample_012,case04,pvdr,PVDR,1.9199070266211269,1.26342797895922,1.4344079130139835,0.17097993405476353
sample_012,case04,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.1157045766817415,25.148193820355342,22.9122597320346,-2.235934088320743
sample_012,case04,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,3.8142536735420576,18.52462425051405,17.773171207248257,-0.7514530432657942
sample_012,case04,cord_d2,Cord D2,12.86361804962158,35.068529510498045,34.9191552734375,-0.14937423706054886
sample_012,case04,brainstem_d2,Brainstem D2,26.443986892700195,37.70644393920899,37.63185455322266,-0.0745893859863287
sample_012,case04,parotid_r_mean,Parotid R mean,3.353234562127277,17.82885112762451,16.88446078059649,-0.944390347028019
sample_012,case05,ptv_d95,PTV D95,3.4999999046325683,22.190031433105467,20.708787727355958,-1.4812437057495096
sample_012,case05,pvdr,PVDR,2.0117584786890403,1.2889455843836195,1.1624168977065108,-0.1265286866771087
sample_012,case05,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.226131111328786,25.51111165053553,24.64953877078678,-0.8615728797487492
sample_012,case05,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,4.913785900432322,21.12609811919515,20.62194876059114,-0.5041493586040104
sample_012,case05,cord_d2,Cord D2,17.382209701538084,37.328046875,37.19679534912109,-0.1312515258789091
sample_012,case05,brainstem_d2,Brainstem D2,10.529837722778321,35.61642288208008,35.38655319213867,-0.22986968994140966
sample_012,case05,parotid_r_mean,Parotid R mean,7.717367107699616,28.452250191659637,27.420339233706695,-1.0319109579529417
sample_012,case06,ptv_d95,PTV D95,3.499999833106995,22.190704154968262,20.67930030822754,-1.5114038467407234
sample_012,case06,pvdr,PVDR,1.7061907148943334,1.185115235384828,1.2071141982583833,0.021998962873555294
sample_012,case06,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.543073716337961,26.72980053306016,25.95588888606838,-0.773911646991781
sample_012,case06,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.422456015930188,23.060597904056007,22.446826807047596,-0.61377109700841
sample_012,case06,cord_d2,Cord D2,5.403743743896482,22.595232620239255,22.46825736999511,-0.12697525024414347
sample_012,case06,brainstem_d2,Brainstem D2,6.732566375732423,23.96113227844238,23.566274337768554,-0.39485794067382685
sample_012,case06,parotid_r_mean,Parotid R mean,5.246605821811792,25.90808892876211,25.07089419316764,-0.8371947355944691
sample_012,case07,ptv_d95,PTV D95,3.5000000953674317,22.345364570617676,20.243251228332518,-2.1021133422851577
sample_012,case07,pvdr,PVDR,2.1613267665900513,1.314460647173904,1.3472109688807983,0.03275032170689429
sample_012,case07,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,6.415503504528602,25.707685563442915,24.72911160972859,-0.9785739537143243
sample_012,case07,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,5.824338141293821,22.25849078596696,21.243863679456293,-1.014627106510666
sample_012,case07,cord_d2,Cord D2,9.003155403137207,26.07548240661621,25.956419143676758,-0.11906326293945213
sample_012,case07,brainstem_d2,Brainstem D2,8.335540504455567,25.614150161743165,25.438441772460937,-0.17570838928222798
sample_012,case07,parotid_r_mean,Parotid R mean,3.8203198885676835,20.003950889664466,19.304829383618905,-0.6991215060455609
sample_012,case08,ptv_d95,PTV D95,3.500000047683716,22.759162521362306,20.868792152404787,-1.8903703689575195
sample_012,case08,pvdr,PVDR,1.6140858790872068,1.2327374765147516,1.0997901192076107,-0.1329473573071409
sample_012,case08,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.966978740692139,26.431959419549877,25.516377269403073,-0.915582150146804
sample_012,case08,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.200121616227579,22.368631460226283,21.67835482296604,-0.6902766372602436
sample_012,case08,cord_d2,Cord D2,12.02076622009277,35.78356414794922,35.642196807861325,-0.1413673400878963
sample_012,case08,brainstem_d2,Brainstem D2,10.299411087036132,31.94680473327637,31.463461685180665,-0.48334304809570483
sample_012,case08,parotid_r_mean,Parotid R mean,9.591219079374063,30.89809894369106,29.902211160370797,-0.9958877833202635
sample_012,case09,ptv_d95,PTV D95,3.5000001430511474,22.769942855834962,21.684541320800783,-1.0854015350341797
sample_012,case09,pvdr,PVDR,1.8639824157560045,1.2115199653538058,1.1244341774439102,-0.08708578790989563
sample_012,case09,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,7.143698386991114,26.22533670555911,25.913410008950486,-0.31192669660862293
sample_012,case09,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,6.54102773662969,23.036244677987327,22.658876544632182,-0.3773681333551444
sample_012,case09,cord_d2,Cord D2,11.807664413452148,32.1428125,32.03929122924804,-0.10352127075195483
sample_012,case09,brainstem_d2,Brainstem D2,9.051507835388184,33.64930557250977,33.19129226684571,-0.4580133056640605
sample_012,case09,parotid_r_mean,Parotid R mean,12.636478632146662,32.40500017801921,31.41591444304495,-0.9890857349742568
sample_012,case10,ptv_d95,PTV D95,3.5,23.092227935791016,20.97146511077881,-2.120762825012207
sample_012,case10,pvdr,PVDR,1.645898441108816,1.1863816686653943,1.1057435251966519,-0.08063814346874243
sample_012,case10,spill_shell_0_5_mean,Peri-GTV 0-5 mm mean,8.18923931996917,26.925006159487438,26.38851680946407,-0.5364893500233698
sample_012,case10,spill_shell_5_15_mean,Peri-GTV 5-15 mm mean,7.3043823211845735,23.350444294588755,23.086259212654696,-0.264185081934059
sample_012,case10,cord_d2,Cord D2,12.623858299255371,36.7910986328125,36.71175140380859,-0.07934722900390767
sample_012,case10,brainstem_d2,Brainstem D2,12.214059333801272,35.827176361083986,35.60608596801758,-0.22109039306640454
sample_012,case10,parotid_r_mean,Parotid R mean,6.92926394216942,28.914520413947827,27.866961592857283,-1.0475588210905435
